Date,Open,High,Low,Close,Adj Close,Volume
2013-10-07,87.449997,87.860001,87.300003,87.360001,73.376328,1598500
2013-10-08,87.250000,87.430000,86.160004,86.199997,72.402000,3431800
2013-10-09,86.379997,86.510002,85.629997,86.139999,72.351585,3786700
2013-10-10,87.080002,88.120003,87.059998,88.080002,73.981079,4036900
2013-10-11,87.980003,88.730003,87.900002,88.699997,74.501839,3132700
2013-10-14,88.120003,89.129997,87.980003,89.089996,74.829407,1851400
2013-10-15,88.889999,89.150002,88.279999,88.410004,74.258232,2603000
2013-10-16,88.989998,89.669998,88.879997,89.650002,75.299767,2427700
2013-10-17,89.349998,90.349998,89.260002,90.309998,75.854111,4442100
2013-10-18,90.709999,90.980003,90.449997,90.949997,76.391693,2996600
2013-10-21,91.000000,91.139999,90.720001,90.900002,76.349701,2461600
2013-10-22,91.220001,91.730003,91.010002,91.419998,76.786438,3757600
2013-10-23,91.169998,91.220001,90.629997,90.989998,76.425262,2779500
2013-10-24,91.250000,91.389999,90.910004,91.339996,76.719246,1713400
2013-10-25,91.570000,91.669998,91.260002,91.669998,76.996414,2038100
2013-10-28,91.650002,91.849998,91.459999,91.739998,77.055214,1711900
2013-10-29,91.949997,92.199997,91.800003,92.199997,77.441605,1454400
2013-10-30,92.349998,92.400002,91.309998,91.660004,76.988022,2641200
2013-10-31,91.589996,91.949997,91.180000,91.389999,76.761238,2937900
2013-11-01,91.440002,91.790001,91.000000,91.510002,76.862022,2477600
2013-11-04,91.809998,91.970001,91.559998,91.930000,77.214806,3443700
2013-11-05,91.699997,91.860001,91.269997,91.660004,76.988022,2301300
2013-11-06,92.080002,92.239998,91.669998,91.900002,77.189606,2655100
2013-11-07,92.190002,92.190002,90.599998,90.680000,76.164902,2876200
2013-11-08,90.750000,91.889999,90.669998,91.889999,77.181213,2637800
2013-11-11,91.790001,92.070000,91.730003,91.949997,77.231575,1729500
2013-11-12,91.760002,91.949997,91.459999,91.809998,77.114006,2067900
2013-11-13,91.379997,92.599998,91.300003,92.589996,77.769157,1837800
2013-11-14,92.739998,93.089996,92.480003,93.029999,78.138741,1971100
2013-11-15,93.029999,93.440002,93.000000,93.440002,78.483109,1623900
2013-11-18,93.720001,93.720001,92.779999,93.000000,78.113533,3123300
2013-11-19,92.980003,93.220001,92.550003,92.730003,77.886742,1828700
2013-11-20,92.889999,93.180000,92.160004,92.440002,77.643181,1931400
2013-11-21,92.769997,93.330002,92.650002,93.269997,78.340309,2720700
2013-11-22,93.389999,93.750000,93.220001,93.730003,78.726692,2687300
2013-11-25,93.959999,93.970001,93.500000,93.629997,78.642677,1719500
2013-11-26,93.629997,94.010002,93.519997,93.720001,78.718277,1355100
2013-11-27,93.930000,94.040001,93.760002,93.989998,78.945068,1480800
2013-11-29,94.070000,94.339996,93.860001,93.860001,78.835892,934600
2013-12-02,94.059998,94.180000,93.540001,93.660004,78.667885,3209500
2013-12-03,93.400002,93.589996,92.940002,93.300003,78.365517,2129100
2013-12-04,92.970001,93.620003,92.480003,93.169998,78.256348,2300800
2013-12-05,93.139999,93.260002,92.820000,92.900002,78.029564,2185400
2013-12-06,93.800003,93.970001,93.480003,93.860001,78.835892,2071600
2013-12-09,94.250000,94.279999,93.949997,94.070000,79.012260,2121100
2013-12-10,93.930000,94.150002,93.720001,93.760002,78.751900,2403200
2013-12-11,93.879997,93.879997,92.500000,92.599998,77.777557,3887100
2013-12-12,92.559998,92.760002,92.180000,92.430000,77.634766,3587000
2013-12-13,92.690002,92.720001,92.250000,92.459999,77.659958,3605700
2013-12-16,92.940002,93.339996,92.879997,93.110001,78.205925,3207500
2013-12-17,93.239998,93.239998,92.570000,92.830002,77.970764,3374200
2013-12-18,93.029999,94.339996,92.160004,94.330002,79.230637,4089700
2013-12-19,94.129997,94.239998,93.830002,94.199997,79.121460,6352600
2013-12-20,93.860001,94.529999,93.839996,94.330002,79.648331,6210200
2013-12-23,94.839996,94.949997,94.650002,94.889999,80.121185,3095000
2013-12-24,94.989998,95.209999,94.900002,95.150002,80.340691,1362100
2013-12-26,95.400002,95.639999,95.260002,95.599998,80.720642,2940500
2013-12-27,95.730003,95.919998,95.430000,95.540001,80.670006,2370400
2013-12-30,95.599998,95.660004,95.410004,95.570000,80.695313,3159900
2013-12-31,95.720001,96.000000,95.660004,95.919998,80.990860,4570300
2014-01-02,95.760002,95.760002,94.820000,95.080002,80.281601,3728200
2014-01-03,95.290001,95.440002,94.949997,95.059998,80.264702,3206300
2014-01-06,95.500000,95.559998,94.669998,94.809998,80.053635,3169400
2014-01-07,95.190002,95.589996,95.099998,95.419998,80.568642,2617200
2014-01-08,95.440002,95.620003,95.089996,95.489998,80.627792,3783100
2014-01-09,95.830002,95.830002,95.099998,95.570000,80.695313,3440500
2014-01-10,95.779999,95.870003,95.300003,95.839996,80.923294,2903700
2014-01-13,95.750000,95.879997,94.389999,94.629997,79.901611,4322200
2014-01-14,94.930000,95.730003,94.730003,95.669998,80.779747,2660500
2014-01-15,95.940002,96.290001,95.839996,96.150002,81.185066,2525100
2014-01-16,96.050003,96.120003,95.790001,96.080002,81.125938,3058200
2014-01-17,96.000000,96.129997,95.550003,95.709999,80.813538,2716300
2014-01-21,96.360001,96.360001,95.440002,96.029999,81.083763,5557200
2014-01-22,96.269997,96.300003,95.910004,96.209999,81.235725,1860300
2014-01-23,95.769997,95.849998,94.910004,95.379997,80.534882,3223500
2014-01-24,94.769997,94.889999,93.290001,93.320000,78.795509,7275200
2014-01-27,93.320000,93.599998,92.209999,92.720001,78.288925,6664700
2014-01-28,92.889999,93.470001,92.800003,93.370003,78.837761,10136000
2014-01-29,92.669998,93.080002,92.180000,92.410004,78.027168,4720200
2014-01-30,93.230003,93.779999,92.959999,93.489998,78.939041,2540800
2014-01-31,92.440002,93.550003,92.279999,92.879997,78.424011,4099600
2014-02-03,92.839996,93.050003,90.540001,90.699997,76.583290,6568100
2014-02-04,91.199997,91.629997,90.779999,91.389999,77.165916,3427200
2014-02-05,91.019997,91.440002,90.389999,91.250000,77.047714,3407300
2014-02-06,91.489998,92.370003,91.349998,92.360001,77.984940,3237300
2014-02-07,92.940002,93.610001,92.529999,93.550003,78.989716,3538500
2014-02-10,93.620003,93.739998,93.260002,93.660004,79.082588,3419800
2014-02-11,93.989998,94.949997,93.820000,94.730003,79.986053,4287900
2014-02-12,94.910004,95.209999,94.629997,94.860001,80.095833,3128700
2014-02-13,94.150002,95.519997,94.150002,95.440002,80.585587,2726400
2014-02-14,95.400002,96.050003,95.220001,95.900002,80.973984,2244000
2014-02-18,96.059998,96.269997,95.769997,96.180000,81.210388,3006400
2014-02-19,95.970001,96.500000,95.440002,95.540001,80.670006,2320600
2014-02-20,95.650002,96.330002,95.330002,96.180000,81.210388,2657600
2014-02-21,96.389999,96.529999,96.029999,96.099998,81.142822,1952000
2014-02-24,96.379997,97.269997,96.309998,96.650002,81.607224,2357600
2014-02-25,96.769997,97.010002,96.279999,96.610001,81.573463,2427300
2014-02-26,96.830002,97.099998,96.449997,96.709999,81.657913,1934600
2014-02-27,96.629997,97.220001,96.470001,97.220001,82.088516,1594000
2014-02-28,97.169998,97.860001,96.739998,97.400002,82.240501,2302800
2014-03-03,96.570000,96.879997,96.010002,96.690002,81.641014,2743400
2014-03-04,97.930000,98.349998,97.639999,98.209999,82.924408,3105300
2014-03-05,98.260002,98.379997,98.089996,98.230003,82.941322,1855300
2014-03-06,98.540001,98.650002,98.269997,98.410004,83.093307,2084500
2014-03-07,98.839996,98.849998,98.000000,98.379997,83.067970,2312100
2014-03-10,98.320000,98.400002,97.730003,98.309998,83.008881,2586600
2014-03-11,98.500000,98.629997,97.529999,97.760002,82.544487,3718500
2014-03-12,97.360001,97.860001,97.029999,97.830002,82.603592,2225600
2014-03-13,98.180000,98.269997,96.419998,96.699997,81.649467,3482400
2014-03-14,96.510002,97.070000,96.430000,96.580002,81.548126,2892400
2014-03-17,97.089996,97.660004,97.059998,97.349998,82.198296,2735800
2014-03-18,97.650002,98.279999,97.500000,98.180000,82.899109,3672500
2014-03-19,98.209999,98.279999,97.019997,97.620003,82.426277,2705400
2014-03-20,97.389999,98.190002,97.209999,98.110001,82.839989,1466900
2014-03-21,98.570000,98.690002,97.650002,97.750000,82.536034,2821700
2014-03-24,98.110001,98.199997,96.730003,97.180000,82.054726,3922600
2014-03-25,97.199997,97.580002,96.589996,97.099998,82.345612,1740900
2014-03-26,97.519997,97.650002,96.269997,96.290001,81.658714,2896000
2014-03-27,96.089996,96.500000,95.690002,96.089996,81.489075,3835100
2014-03-28,96.370003,97.089996,96.279999,96.519997,81.853767,1533200
2014-03-31,97.099998,97.580002,97.050003,97.470001,82.659424,2978400
2014-04-01,97.889999,98.269997,97.750000,98.230003,83.303909,3881700
2014-04-02,98.459999,98.660004,98.180000,98.540001,83.566811,2855300
2014-04-03,98.720001,98.739998,97.959999,98.269997,83.337860,2169700
2014-04-04,98.839996,98.849998,96.769997,96.919998,82.192993,3026800
2014-04-07,96.599998,96.809998,95.480003,95.760002,81.209236,5316200
2014-04-08,95.760002,96.379997,95.349998,96.180000,81.565414,3728200
2014-04-09,96.500000,97.330002,96.220001,97.330002,82.540680,1975300
2014-04-10,97.300003,97.349998,95.029999,95.190002,80.725853,3283000
2014-04-11,94.660004,95.309998,94.099998,94.250000,79.928703,3380100
2014-04-14,95.019997,95.199997,94.120003,94.889999,80.471428,3248600
2014-04-15,95.129997,95.599998,94.029999,95.540001,81.022675,3339400
2014-04-16,96.209999,96.550003,95.750000,96.540001,81.870712,4498500
2014-04-17,96.419998,96.970001,96.260002,96.730003,82.031853,2241100
2014-04-21,96.779999,97.120003,96.570000,97.120003,82.362587,3043000
2014-04-22,97.260002,97.910004,97.190002,97.620003,82.786613,2442400
2014-04-23,97.620003,97.680000,97.300003,97.370003,82.574623,1798400
2014-04-24,97.839996,97.900002,96.959999,97.500000,82.684860,1471400
2014-04-25,97.190002,97.250000,96.339996,96.550003,81.879204,1927700
2014-04-28,96.900002,97.220001,95.650002,96.690002,81.997925,2046000
2014-04-29,97.000000,97.300003,96.769997,97.169998,82.404999,3062500
2014-04-30,97.169998,97.559998,96.760002,97.529999,82.710281,1423900
2014-05-01,97.410004,97.839996,97.139999,97.559998,82.735733,1776300
2014-05-02,97.589996,98.029999,97.349998,97.480003,82.667900,1687900
2014-05-05,97.000000,97.699997,96.660004,97.639999,82.803574,1300900
2014-05-06,97.400002,97.489998,96.709999,96.739998,82.040329,1335400
2014-05-07,97.029999,97.209999,96.160004,97.190002,82.421967,1644100
2014-05-08,97.089996,97.800003,96.660004,96.930000,82.201485,1863500
2014-05-09,96.930000,97.169998,96.500000,97.169998,82.404999,1637500
2014-05-12,97.610001,98.300003,97.550003,98.269997,83.337860,1847400
2014-05-13,98.400002,98.570000,98.139999,98.209999,83.286957,1526600
2014-05-14,98.139999,98.190002,97.519997,97.669998,82.828995,1387500
2014-05-15,97.360001,97.430000,96.209999,96.769997,82.065773,2149200
2014-05-16,96.919998,97.190002,96.430000,97.180000,82.413452,1149800
2014-05-19,96.940002,97.680000,96.779999,97.629997,82.795097,1209700
2014-05-20,97.519997,97.620003,96.620003,96.900002,82.176041,1858800
2014-05-21,97.230003,97.720001,97.099998,97.650002,82.812057,1286400
2014-05-22,97.690002,98.190002,97.529999,97.980003,83.091919,962400
2014-05-23,98.099998,98.510002,98.010002,98.489998,83.524429,1171900
2014-05-27,98.830002,99.160004,98.779999,99.139999,84.075638,1458800
2014-05-28,99.160004,99.260002,98.820000,99.029999,83.982353,1383000
2014-05-29,99.260002,99.559998,99.000000,99.559998,84.431847,1320000
2014-05-30,99.440002,99.680000,99.290001,99.580002,84.448776,1444700
2014-06-02,99.800003,99.839996,99.160004,99.699997,84.550560,2762600
2014-06-03,99.449997,99.720001,99.320000,99.660004,84.516647,942000
2014-06-04,99.379997,99.970001,99.330002,99.870003,84.694725,1754100
2014-06-05,100.019997,100.760002,99.639999,100.680000,85.381660,1797400
2014-06-06,100.989998,101.250000,100.849998,101.199997,85.822647,1929400
2014-06-09,101.199997,101.669998,101.139999,101.370003,85.966789,1683400
2014-06-10,101.209999,101.349998,100.980003,101.349998,85.949829,1569800
2014-06-11,101.059998,101.120003,100.730003,101.010002,85.661499,2068800
2014-06-12,100.879997,100.930000,100.059998,100.290001,85.050911,2197400
2014-06-13,100.449997,100.690002,100.110001,100.620003,85.330750,2099300
2014-06-16,100.449997,100.889999,100.309998,100.699997,85.398621,2778000
2014-06-17,100.559998,101.199997,100.459999,101.059998,85.703911,1089700
2014-06-18,101.080002,101.839996,100.870003,101.809998,86.339920,1326200
2014-06-19,101.900002,102.000000,101.529999,101.930000,86.441711,2130700
2014-06-20,102.199997,102.199997,101.980003,102.169998,86.645256,1952800
2014-06-23,102.190002,102.250000,101.949997,102.139999,86.619797,1308600
2014-06-24,101.540001,102.070000,100.910004,101.010002,86.015190,1613400
2014-06-25,100.820000,101.599998,100.779999,101.519997,86.449486,1379200
2014-06-26,101.529999,101.529999,100.760002,101.459999,86.398376,1423900
2014-06-27,101.220001,101.750000,101.220001,101.730003,86.628326,1378800
2014-06-30,101.550003,101.910004,101.550003,101.769997,86.662369,1600800
2014-07-01,102.070000,102.820000,102.000000,102.500000,87.283997,1818500
2014-07-02,102.529999,102.629997,102.360001,102.440002,87.232918,1504300
2014-07-03,102.739998,103.000000,102.660004,102.980003,87.692764,987100
2014-07-07,102.800003,102.809998,102.309998,102.440002,87.232918,2198400
2014-07-08,102.339996,102.339996,101.349998,101.660004,86.568710,2130100
2014-07-09,101.910004,102.160004,101.650002,102.099998,86.943375,1866600
2014-07-10,101.029999,101.949997,100.870003,101.650002,86.560181,1564100
2014-07-11,101.629997,101.790001,101.300003,101.739998,86.636826,1252800
2014-07-14,102.300003,102.410004,102.160004,102.230003,87.054070,1060300
2014-07-15,102.300003,102.500000,101.510002,101.970001,86.832695,2591200
2014-07-16,102.360001,102.480003,101.949997,102.230003,87.054070,1933100
2014-07-17,101.879997,102.279999,100.910004,101.050003,86.049278,1980400
2014-07-18,101.339996,102.239998,101.300003,102.139999,86.977448,996200
2014-07-21,101.830002,102.379997,101.449997,101.900002,86.773071,1434700
2014-07-22,102.290001,102.629997,102.239998,102.419998,87.215881,1198300
2014-07-23,102.580002,102.779999,102.370003,102.660004,87.420265,736500
2014-07-24,102.839996,102.919998,102.570000,102.680000,87.437294,926000
2014-07-25,102.370003,102.419998,101.930000,102.139999,86.977448,1139700
2014-07-28,102.180000,102.279999,101.510002,102.110001,86.951904,1189400
2014-07-29,102.290001,102.480003,101.720001,101.739998,86.636826,1090900
2014-07-30,102.120003,102.260002,101.379997,101.809998,86.696411,1552900
2014-07-31,101.120003,101.279999,99.739998,99.739998,84.933716,2938500
2014-08-01,99.550003,100.139999,98.959999,99.489998,84.720848,5157300
2014-08-04,99.739998,100.379997,99.209999,100.169998,85.299904,3320100
2014-08-05,99.699997,100.129997,98.930000,99.290001,84.550529,2855200
2014-08-06,98.820000,99.779999,98.720001,99.309998,84.567535,1763200
2014-08-07,99.820000,99.879997,98.559998,98.790001,84.124763,3313500
2014-08-08,98.959999,99.970001,98.769997,99.930000,85.095528,1566700
2014-08-11,100.320000,100.739998,100.220001,100.290001,85.402084,1979500
2014-08-12,100.169998,100.489998,99.769997,100.110001,85.248810,1375300
2014-08-13,100.519997,100.900002,100.309998,100.820000,85.853409,1208200
2014-08-14,100.930000,101.260002,100.870003,101.260002,86.228096,1850400
2014-08-15,101.620003,101.739998,100.519997,101.269997,86.236610,3760300
2014-08-18,101.860001,102.220001,101.730003,102.180000,87.011520,2718600
2014-08-19,102.410004,102.760002,102.300003,102.690002,87.445831,1896800
2014-08-20,102.500000,103.029999,102.419998,102.930000,87.650162,2929800
2014-08-21,103.000000,103.309998,102.809998,103.160004,87.846031,1591300
2014-08-22,103.120003,103.260002,102.779999,103.010002,87.718323,1746400
2014-08-25,103.599998,103.750000,103.379997,103.550003,88.178123,1216700
2014-08-26,103.650002,103.959999,103.610001,103.739998,88.339935,1464800
2014-08-27,103.809998,103.870003,103.519997,103.680000,88.288841,1154500
2014-08-28,103.279999,103.650002,103.190002,103.570000,88.195160,1429300
2014-08-29,103.750000,103.930000,103.419998,103.879997,88.459160,1737000
2014-09-02,104.040001,104.269997,103.559998,103.959999,88.527290,1738200
2014-09-03,104.389999,104.440002,103.699997,103.849998,88.433586,1523900
2014-09-04,104.010002,104.389999,103.370003,103.629997,88.246262,1591200
2014-09-05,103.589996,104.120003,103.209999,104.110001,88.654991,1490400
2014-09-08,103.970001,104.160004,103.550003,103.900002,88.476181,1416200
2014-09-09,103.769997,103.839996,102.989998,103.169998,87.854553,1296100
2014-09-10,103.230003,103.599998,102.849998,103.559998,88.186661,1290900
2014-09-11,103.150002,103.760002,103.089996,103.750000,88.348442,1617300
2014-09-12,103.690002,103.690002,102.779999,103.080002,87.777901,2477200
2014-09-15,103.099998,103.239998,102.559998,102.809998,87.547974,3846200
2014-09-16,102.550003,103.690002,102.529999,103.540001,88.169640,1242500
2014-09-17,103.699997,104.160004,103.190002,103.650002,88.263298,2085200
2014-09-18,104.019997,104.230003,103.879997,104.180000,88.714615,1829200
2014-09-19,104.589996,104.589996,103.739998,103.980003,88.544319,1933000
2014-09-22,103.750000,103.800003,102.830002,103.019997,87.726837,2333100
2014-09-23,102.750000,103.099998,102.349998,102.360001,87.164795,1965300
2014-09-24,101.980003,102.750000,101.639999,102.690002,87.844887,2364300
2014-09-25,102.430000,102.519997,101.050003,101.080002,86.467613,3000900
2014-09-26,101.290001,102.099998,101.110001,101.900002,87.169052,2227400
2014-09-29,101.019997,101.839996,100.900002,101.720001,87.015099,2827800
2014-09-30,101.860001,102.000000,101.129997,101.239998,86.604485,2140500
2014-10-01,101.110001,101.339996,99.660004,99.910004,85.466774,3989800
2014-10-02,99.860001,100.309998,98.809998,99.959999,85.509521,3237400
2014-10-03,100.699997,101.269997,100.360001,101.080002,86.467613,2303800
2014-10-06,101.570000,101.610001,100.570000,100.879997,86.296524,1758800
2014-10-07,100.389999,100.570000,99.290001,99.320000,84.962029,2152000
2014-10-08,99.349998,101.070000,98.739998,100.970001,86.373520,3455700
2014-10-09,100.750000,100.919998,98.870003,98.889999,84.594215,3022400
2014-10-10,98.849998,99.339996,97.650002,97.660004,83.542015,3784900
2014-10-13,97.709999,98.010002,96.029999,96.099998,82.207520,5352300
2014-10-14,96.589996,97.500000,96.040001,96.400002,82.464157,3914100
2014-10-15,95.190002,96.209999,93.580002,95.860001,82.002243,8265900
2014-10-16,93.779999,96.720001,93.779999,96.070000,82.181877,6327700
2014-10-17,97.440002,97.800003,96.669998,97.120003,83.080078,3855100
2014-10-20,97.019997,98.129997,96.930000,98.089996,83.909851,2487500
2014-10-21,98.610001,100.120003,98.610001,100.029999,85.569405,4004400
2014-10-22,100.300003,100.480003,99.199997,99.250000,84.902168,3905800
2014-10-23,100.269997,101.080002,100.040001,100.449997,85.928688,4211600
2014-10-24,100.580002,101.180000,100.199997,101.150002,86.527489,2899600
2014-10-27,100.849998,101.110001,100.349998,101.010002,86.407722,2585900
2014-10-28,101.440002,102.330002,101.290001,102.320000,87.528343,2847500
2014-10-29,102.459999,102.680000,101.449997,102.169998,87.400047,2621200
2014-10-30,101.879997,103.070000,101.720001,102.800003,87.938972,2593400
2014-10-31,104.000000,104.199997,103.529999,104.019997,88.982590,3276300
2014-11-03,104.190002,104.459999,103.830002,104.080002,89.033920,3672500
2014-11-04,103.900002,103.959999,103.150002,103.699997,88.708855,2584200
2014-11-05,104.500000,104.510002,103.820000,104.190002,89.128021,2580400
2014-11-06,104.320000,104.699997,103.879997,104.699997,89.564285,2096200
2014-11-07,104.709999,104.879997,104.349998,104.779999,89.632721,1746300
2014-11-10,104.879997,105.099998,104.690002,105.099998,89.906471,2923500
2014-11-11,105.169998,105.239998,104.900002,105.199997,89.992004,1178000
2014-11-12,104.809998,105.300003,104.739998,105.180000,89.974907,1089800
2014-11-13,105.320000,105.559998,104.730003,105.160004,89.957817,1671100
2014-11-14,105.230003,105.330002,104.940002,105.169998,89.966347,2173900
2014-11-17,105.000000,105.300003,104.830002,105.160004,89.957817,1449600
2014-11-18,105.239998,105.970001,105.220001,105.779999,90.488159,1486000
2014-11-19,105.650002,105.720001,105.029999,105.510002,90.257210,1771200
2014-11-20,105.070000,105.830002,104.940002,105.809998,90.513832,1502500
2014-11-21,106.849998,106.940002,106.059998,106.370003,90.992889,3435600
2014-11-24,106.650002,106.769997,106.500000,106.760002,91.326500,3990900
2014-11-25,106.919998,107.070000,106.500000,106.739998,91.309372,2310700
2014-11-26,106.769997,107.000000,106.629997,106.980003,91.514671,1178300
2014-11-28,106.949997,107.010002,106.480003,106.599998,91.189636,944100
2014-12-01,106.500000,106.550003,105.529999,105.699997,90.419724,2754700
2014-12-02,105.800003,106.489998,105.750000,106.360001,90.984314,2450900
2014-12-03,106.440002,106.989998,106.379997,106.839996,91.394920,3299500
2014-12-04,106.699997,107.010002,106.239998,106.709999,91.283737,2417600
2014-12-05,106.860001,107.169998,106.699997,106.949997,91.489021,3314700
2014-12-08,106.769997,107.070000,105.800003,106.190002,90.838890,2070200
2014-12-09,105.040001,106.330002,104.820000,106.250000,90.890244,3044100
2014-12-10,105.970001,106.190002,104.370003,104.510002,89.401772,3507300
2014-12-11,104.930000,105.989998,104.760002,104.989998,89.812378,3340100
2014-12-12,104.220001,104.750000,103.330002,103.339996,88.400887,3956600
2014-12-15,103.750000,104.180000,102.239998,102.589996,87.759315,4328100
2014-12-16,102.029999,104.010002,101.800003,101.830002,87.109184,7528300
2014-12-17,102.250000,104.209999,102.010002,104.010002,88.974030,4949000
2014-12-18,105.559998,106.470001,105.029999,106.470001,91.078430,6384400
2014-12-19,106.610001,107.250000,106.379997,106.910004,91.454811,3575600
2014-12-22,106.660004,106.779999,106.279999,106.769997,91.816872,5630200
2014-12-23,107.239998,107.239998,106.820000,107.010002,92.023232,4050500
2014-12-24,107.349998,107.349998,107.019997,107.040001,92.049049,1702600
2014-12-26,107.309998,107.629997,107.269997,107.360001,92.324219,3293500
2014-12-29,107.360001,107.709999,107.290001,107.589996,92.521973,3746700
2014-12-30,107.419998,107.459999,106.989998,107.059998,92.066231,4473000
2014-12-31,107.190002,107.389999,105.980003,106.000000,91.154671,2224400
2015-01-02,106.489998,106.720001,105.269997,105.919998,91.085907,5298300
2015-01-05,105.349998,105.550003,103.860001,104.099998,89.520775,5383500
2015-01-06,104.400002,104.500000,102.510002,103.080002,88.643646,4226100
2015-01-07,104.089996,104.449997,103.550003,104.309998,89.701370,3661500
2015-01-08,105.209999,106.239998,105.110001,106.150002,91.283676,2796200
2015-01-09,106.320000,106.349998,104.919998,105.269997,90.526924,3272500
2015-01-12,105.550003,105.550003,104.120003,104.519997,89.881943,3705900
2015-01-13,105.330002,106.000000,103.430000,104.279999,89.675583,2936200
2015-01-14,103.040001,103.790001,102.500000,103.709999,89.185410,3291600
2015-01-15,104.050003,104.260002,102.570000,102.660004,88.282463,5615200
2015-01-16,102.610001,104.110001,102.419998,104.019997,89.451981,2768900
2015-01-20,104.419998,104.529999,103.199997,104.169998,89.580971,3186900
2015-01-21,103.930000,104.949997,103.599998,104.639999,89.985176,3119400
2015-01-22,105.239998,106.309998,104.269997,106.230003,91.352486,3583500
2015-01-23,106.110001,106.279999,105.680000,105.750000,90.939697,4571900
2015-01-26,105.750000,106.220001,105.199997,106.190002,91.318077,4106500
2015-01-27,105.370003,105.610001,104.360001,104.949997,90.251732,2709300
2015-01-28,105.639999,105.720001,103.410004,103.529999,89.030617,2830400
2015-01-29,103.699997,104.620003,102.820000,104.519997,89.881943,2607200
2015-01-30,103.669998,104.510002,102.949997,103.099998,88.660820,4486900
2015-02-02,103.489998,104.330002,102.250000,104.260002,89.658379,4083200
2015-02-03,104.900002,105.870003,104.709999,105.860001,91.034279,3322000
2015-02-04,105.440002,106.139999,105.239998,105.489998,90.716118,3141700
2015-02-05,105.940002,106.720001,105.839996,106.650002,91.713654,3163500
2015-02-06,106.879997,107.180000,106.019997,106.330002,91.438461,2844500
2015-02-09,105.989998,106.349998,105.589996,105.800003,90.982697,1773800
2015-02-10,106.500000,107.040001,105.839996,106.879997,91.911430,1866300
2015-02-11,106.669998,107.190002,106.370003,106.930000,91.954445,2184600
2015-02-12,107.470001,107.989998,107.269997,107.959999,92.840187,4443400
2015-02-13,108.000000,108.480003,107.919998,108.470001,93.278778,3147700
2015-02-17,108.370003,108.760002,108.129997,108.639999,93.424965,4147000
2015-02-18,108.419998,108.750000,108.269997,108.699997,93.476570,2542600
2015-02-19,108.389999,108.879997,108.260002,108.669998,93.450752,2349000
2015-02-20,108.470001,109.320000,108.010002,109.279999,93.975311,2402600
2015-02-23,109.169998,109.269997,108.860001,109.269997,93.966721,3034000
2015-02-24,109.279999,109.629997,109.040001,109.519997,94.181709,2856500
2015-02-25,109.489998,109.779999,109.260002,109.480003,94.147308,2652100
2015-02-26,109.449997,109.529999,109.019997,109.410004,94.087105,1742000
2015-02-27,109.349998,109.480003,108.970001,109.019997,93.751724,1825400
2015-03-02,109.110001,109.720001,109.019997,109.690002,94.327896,2681100
2015-03-03,109.470001,109.610001,108.739998,109.239998,93.940918,2615700
2015-03-04,108.900002,108.959999,108.199997,108.800003,93.562531,1949900
2015-03-05,109.029999,109.099998,108.629997,108.970001,93.708740,1752500
2015-03-06,108.470001,108.660004,107.239998,107.459999,92.410233,2799000
2015-03-09,107.599998,108.050003,107.519997,107.860001,92.754196,1827900
2015-03-10,107.000000,107.099998,106.209999,106.220001,91.343880,3543800
2015-03-11,106.430000,106.489998,105.980003,106.139999,91.275078,3071300
2015-03-12,106.470001,107.510002,106.419998,107.470001,92.418823,3907600
2015-03-13,107.370003,107.400002,106.169998,106.870003,91.902870,2073000
2015-03-16,107.360001,108.230003,107.260002,108.209999,93.055199,2706600
2015-03-17,107.800003,108.190002,107.470001,108.000000,92.874588,1754000
2015-03-18,107.680000,109.629997,107.349998,109.239998,93.940918,3662900
2015-03-19,109.029999,109.199997,108.570000,108.849998,93.605515,3901300
2015-03-20,109.489998,110.019997,109.370003,109.760002,94.388100,1741100
2015-03-23,109.720001,110.089996,109.570000,109.570000,94.224709,2084200
2015-03-24,109.540001,109.739998,108.940002,108.989998,93.725937,3398600
2015-03-25,108.639999,108.750000,106.790001,106.790001,92.264084,2817000
2015-03-26,106.389999,107.120003,105.980003,106.580002,92.082657,3164500
2015-03-27,106.599998,106.970001,106.419998,106.870003,92.333206,3298000
2015-03-30,107.589996,108.389999,107.519997,108.230003,93.508232,1885800
2015-03-31,107.730003,108.669998,107.000000,107.250000,92.661522,2077100
2015-04-01,107.339996,107.410004,106.389999,107.050003,92.488716,11026400
2015-04-02,107.029999,107.699997,106.849998,107.389999,92.782478,2041200
2015-04-06,107.269997,108.410004,106.790001,108.129997,93.421814,2186600
2015-04-07,108.129997,108.540001,107.769997,107.769997,93.110794,1983900
2015-04-08,108.000000,108.430000,107.720001,108.230003,93.508232,2454300
2015-04-09,108.199997,108.709999,107.739998,108.610001,93.836517,2214200
2015-04-10,108.870003,109.150002,108.639999,109.120003,94.277145,2406100
2015-04-13,109.040001,109.430000,108.660004,108.690002,93.905647,3524800
2015-04-14,108.660004,108.980003,108.160004,108.849998,94.043877,1460800
2015-04-15,109.239998,109.690002,109.080002,109.400002,94.519081,1512400
2015-04-16,109.230003,109.629997,109.059998,109.349998,94.475861,1490200
2015-04-17,108.699997,108.800003,107.610001,108.080002,93.378616,2657000
2015-04-20,108.669998,109.180000,108.620003,108.959999,94.138916,2005000
2015-04-21,109.449997,109.519997,108.750000,108.930000,94.112991,3909900
2015-04-22,109.080002,109.500000,108.529999,109.389999,94.510429,1469300
